collection_host,collection_key,category,data_element,source,instance_number,inst_id,value
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/02:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/03:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/04:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/05:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/06:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/07:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/08:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/09:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/10:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/11:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/12:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/13:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/14:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/15:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/16:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/17:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/18:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/19:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/20:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/21:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/22:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-02/23:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/00:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/01:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/02:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/03:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/04:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/05:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/06:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/07:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/08:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/09:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/10:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/11:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/12:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/13:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/14:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/15:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/16:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/17:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/18:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/19:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/20:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/21:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/22:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-03/23:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/00:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/01:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/02:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/03:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/04:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/05:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/06:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/07:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/08:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/09:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/10:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/11:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/12:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/13:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/14:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/15:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/16:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/17:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/18:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/19:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/20:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/21:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/22:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-04/23:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/00:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/01:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/02:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/03:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/04:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/05:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/06:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/07:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/08:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/09:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/10:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/11:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/12:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/13:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/14:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/15:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/16:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/17:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/18:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/19:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/20:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/21:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/22:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-05/23:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-06/00:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-06/01:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-06/02:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-06/03:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-06/04:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-06/05:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-06/06:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-06/07:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-06/08:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-06/09:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-06/10:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-06/11:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, sga, 2020-11-06/12:00:00,                    2,                    0,                  200
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/13:00:00,                    1,                    0,                4.006
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/14:00:00,                    1,                    0,                  3.9
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/15:00:00,                    1,                    0,                 3.98
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/16:00:00,                    1,                    0,                3.915
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/17:00:00,                    1,                    0,                3.956
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/18:00:00,                    1,                    0,                4.858
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/19:00:00,                    1,                    0,                5.176
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/20:00:00,                    1,                    0,                4.248
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/21:00:00,                    1,                    0,                4.706
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/22:00:00,                    1,                    0,                4.321
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/23:00:00,                    1,                    0,                4.444
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/00:00:00,                    1,                    0,                 4.18
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/01:00:00,                    1,                    0,                4.204
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/02:00:00,                    1,                    0,                4.261
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/03:00:00,                    1,                    0,                4.259
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/04:00:00,                    1,                    0,                5.514
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/05:00:00,                    1,                    0,                6.052
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/06:00:00,                    1,                    0,                4.579
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/07:00:00,                    1,                    0,                4.065
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/08:00:00,                    1,                    0,                4.085
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/09:00:00,                    1,                    0,                4.042
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/10:00:00,                    1,                    0,                4.061
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/11:00:00,                    1,                    0,                4.056
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/12:00:00,                    1,                    0,                4.065
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/13:00:00,                    1,                    0,                4.227
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/14:00:00,                    1,                    0,                4.054
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/15:00:00,                    1,                    0,                4.054
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/16:00:00,                    1,                    0,                4.041
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/17:00:00,                    1,                    0,                4.052
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/18:00:00,                    1,                    0,                 5.37
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/19:00:00,                    1,                    0,                4.212
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/20:00:00,                    1,                    0,                4.545
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/21:00:00,                    1,                    0,                4.338
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/22:00:00,                    1,                    0,                 4.22
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/23:00:00,                    1,                    0,                4.339
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/00:00:00,                    1,                    0,                4.047
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/01:00:00,                    1,                    0,                4.064
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/02:00:00,                    1,                    0,                4.289
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/03:00:00,                    1,                    0,                5.435
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/04:00:00,                    1,                    0,                5.687
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/05:00:00,                    1,                    0,                5.496
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/06:00:00,                    1,                    0,                4.057
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/07:00:00,                    1,                    0,                4.427
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/08:00:00,                    1,                    0,                 4.29
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/09:00:00,                    1,                    0,                4.076
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/10:00:00,                    1,                    0,                4.063
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/11:00:00,                    1,                    0,                4.045
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/12:00:00,                    1,                    0,                4.062
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/13:00:00,                    1,                    0,                4.186
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/14:00:00,                    1,                    0,                4.701
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/15:00:00,                    1,                    0,                4.762
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/16:00:00,                    1,                    0,                4.069
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/17:00:00,                    1,                    0,                4.093
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/18:00:00,                    1,                    0,                4.079
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/19:00:00,                    1,                    0,                4.157
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/20:00:00,                    1,                    0,                 4.18
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/21:00:00,                    1,                    0,                4.189
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/22:00:00,                    1,                    0,                4.197
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-31/23:00:00,                    1,                    0,                4.305
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/00:00:00,                    1,                    0,                4.192
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/01:00:00,                    1,                    0,                4.251
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/02:00:00,                    1,                    0,                4.174
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/03:00:00,                    1,                    0,                4.661
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/04:00:00,                    1,                    0,                4.682
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/05:00:00,                    1,                    0,                4.778
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/06:00:00,                    1,                    0,                4.788
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/07:00:00,                    1,                    0,                 4.85
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/08:00:00,                    1,                    0,                4.307
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/09:00:00,                    1,                    0,                4.264
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/10:00:00,                    1,                    0,                4.251
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/11:00:00,                    1,                    0,                4.257
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/12:00:00,                    1,                    0,                4.384
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/13:00:00,                    1,                    0,                4.257
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/14:00:00,                    1,                    0,                4.255
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/15:00:00,                    1,                    0,                4.268
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/16:00:00,                    1,                    0,                4.245
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/17:00:00,                    1,                    0,                4.223
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/18:00:00,                    1,                    0,                4.231
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/19:00:00,                    1,                    0,                4.304
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/20:00:00,                    1,                    0,                4.285
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/21:00:00,                    1,                    0,                4.285
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/22:00:00,                    1,                    0,                4.304
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-01/23:00:00,                    1,                    0,                4.366
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/00:00:00,                    1,                    0,                4.341
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/01:00:00,                    1,                    0,                4.295
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/02:00:00,                    1,                    0,                4.342
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/03:00:00,                    1,                    0,                4.234
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/04:00:00,                    1,                    0,                4.261
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/05:00:00,                    1,                    0,                4.308
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/06:00:00,                    1,                    0,                4.245
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/07:00:00,                    1,                    0,                 4.26
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/08:00:00,                    1,                    0,                4.301
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/09:00:00,                    1,                    0,                4.238
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/10:00:00,                    1,                    0,                4.245
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/11:00:00,                    1,                    0,                 4.26
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/12:00:00,                    1,                    0,                4.432
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/13:00:00,                    1,                    0,                4.323
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/14:00:00,                    1,                    0,                4.294
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/15:00:00,                    1,                    0,                4.297
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/16:00:00,                    1,                    0,                4.275
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/17:00:00,                    1,                    0,                5.212
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/18:00:00,                    1,                    0,                 4.26
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/19:00:00,                    1,                    0,                4.327
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/20:00:00,                    1,                    0,                4.278
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/21:00:00,                    1,                    0,                4.331
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/22:00:00,                    1,                    0,                4.402
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-02/23:00:00,                    1,                    0,                4.747
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/00:00:00,                    1,                    0,                4.423
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/01:00:00,                    1,                    0,                4.331
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/02:00:00,                    1,                    0,                4.353
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/03:00:00,                    1,                    0,                4.232
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/04:00:00,                    1,                    0,                4.264
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/05:00:00,                    1,                    0,                4.234
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/06:00:00,                    1,                    0,                4.222
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/07:00:00,                    1,                    0,                 4.27
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/08:00:00,                    1,                    0,                4.257
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/09:00:00,                    1,                    0,                4.211
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/10:00:00,                    1,                    0,                4.299
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/11:00:00,                    1,                    0,                4.225
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/12:00:00,                    1,                    0,                4.361
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/13:00:00,                    1,                    0,                4.296
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/14:00:00,                    1,                    0,                4.224
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/15:00:00,                    1,                    0,                4.249
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/16:00:00,                    1,                    0,                4.257
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/17:00:00,                    1,                    0,                4.376
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/18:00:00,                    1,                    0,                4.366
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/19:00:00,                    1,                    0,                4.434
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/20:00:00,                    1,                    0,                  5.2
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/21:00:00,                    1,                    0,                4.513
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/22:00:00,                    1,                    0,                4.378
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-03/23:00:00,                    1,                    0,                 4.39
